statenum,casenum,vnumber,pnumber,city,heavytruck,body,cargo,gvwrating,mcinnnum,regstate,vconfig,vin,make,model,modelyr,feet,contribcirc
36,943,1,1,2395,0,31,0,0,0,36,0,2B7HB11Y51K5,7,482,2001,5,0
36,944,1,1,2395,0,15,0,0,0,36,0,1GNSK2E03CR2,20,421,2012,6,0
36,945,1,1,3913,0,4,0,0,0,36,0,1MEFM55S51A6,14,17,2001,5,0
36,945,1,2,3913,0,4,0,0,0,36,0,1MEFM55S51A6,14,17,2001,5,0
36,946,1,1,360,0,15,0,0,0,36,0,1D4HB38N44F1,7,422,2004,5,0
36,947,1,1,4060,0,31,0,0,0,36,0,2GTFK69U5313,23,481,2003,6,0
36,947,1,2,4060,0,31,0,0,0,36,0,2GTFK69U5313,23,481,2003,6,0
36,948,1,1,5769,0,15,0,0,0,36,0,1C4RJFCMXEC3,2,422,2014,6,0
36,948,1,2,5769,0,15,0,0,0,36,0,1C4RJFCMXEC3,2,422,2014,6,0
36,948,2,1,5769,0,31,0,0,0,36,0,1B7GL22X3YS6,7,472,2000,5,0
36,950,1,1,4170,0,20,0,0,0,36,0,5TDKK3DC2FS6,49,442,2015,5,0
36,951,1,1,4170,0,80,0,0,0,36,0,WB1018902CZY,34,705,2012,5,0
36,952,1,1,4170,0,4,0,0,0,36,0,JT8BF28GX103,59,31,2001,5,0
36,954,1,1,750,0,6,0,0,0,36,0,5Y2SR67059Z4,22,32,2009,6,0
36,954,1,2,750,0,6,0,0,0,36,0,5Y2SR67059Z4,22,32,2009,6,0
36,954,2,1,750,0,4,0,0,0,36,0,JTHBF30GX360,59,31,2003,5,0
36,955,1,1,6825,0,4,0,0,0,36,0,4S3BL6162872,48,34,2008,5,0
36,956,1,1,3940,0,15,0,0,0,36,0,1C4RDJDG2FC2,7,422,2015,5,0
36,957,1,1,4170,0,21,0,0,0,36,0,1FTNE24WX5HA,12,461,2005,6,0
36,958,1,1,4063,0,5,0,0,0,36,0,JTDKN3DP9C30,49,46,2012,5,0
36,959,1,1,5195,0,80,0,0,0,36,0,1HD4CAM173K4,72,706,2003,5,0
36,960,1,1,1370,0,16,0,0,0,36,0,3GNFK16Z32G1,20,431,2002,5,0
36,962,1,1,6010,0,2,0,0,0,36,0,1G4EZ13L0NU4,18,5,1992,5,0
36,963,1,1,2585,0,80,0,0,0,36,0,1HD1HHH13FC8,72,706,2015,5,0
36,963,2,1,2585,0,4,0,0,0,36,0,2G4WC5821711,18,22,2007,6,0
36,963,2,2,2585,0,4,0,0,0,36,0,2G4WC5821711,18,22,2007,6,0
36,963,3,1,2585,0,21,0,0,0,36,0,1FTNE24W34HB,12,461,2004,5,0
36,964,1,1,3610,0,31,0,0,0,36,0,1GCEK19T42E2,20,481,2002,5,0
36,965,1,1,5810,0,30,0,0,0,36,0,5TFTX4CN5DX0,49,472,2013,5,0
36,965,2,1,5810,0,4,0,0,0,36,0,2G1WS5532812,20,2,2008,9,0
36,965,2,2,5810,0,4,0,0,0,36,0,2G1WS5532812,20,2,2008,9,0
36,965,3,1,5810,0,15,0,0,0,36,0,3GNFK16Z45G2,20,422,2005,5,0
36,965,3,2,5810,0,15,0,0,0,36,0,3GNFK16Z45G2,20,422,2005,5,0
36,965,3,3,5810,0,15,0,0,0,36,0,3GNFK16Z45G2,20,422,2005,5,0
36,965,3,4,5810,0,15,0,0,0,36,0,3GNFK16Z45G2,20,422,2005,5,0
36,965,4,1,5810,0,14,0,0,0,36,0,1J4GZ58Y9TC2,2,404,1996,5,0
36,965,4,2,5810,0,14,0,0,0,36,0,1J4GZ58Y9TC2,2,404,1996,5,0
36,965,4,3,5810,0,14,0,0,0,36,0,1J4GZ58Y9TC2,2,404,1996,5,0
36,965,5,1,5810,0,31,0,0,0,36,0,1FTRF14W47NA,12,481,2007,5,0
36,966,1,1,6170,0,14,0,0,0,36,0,KM8SC73D83U3,55,401,2003,5,0
36,967,2,1,450,0,4,0,0,0,36,0,4T1BE32K72U0,49,40,2002,5,0
36,968,1,1,3715,0,51,22,3,888888888,36,21,1T7YU2F27C11,94,983,2012,5,0
36,969,1,1,750,0,4,0,0,0,36,0,2G4WB55K9111,18,20,2001,5,0
36,969,1,2,750,0,4,0,0,0,36,0,2G4WB55K9111,18,20,2001,5,0
37,202,2,1,0,0,14,0,0,0,36,0,WA1CFAFP7FA0,32,402,2015,5,0
37,345,1,1,9997,0,6,0,0,0,36,0,1C4NJDBB0FD3,2,1,2015,5,0
37,345,1,2,9997,0,6,0,0,0,36,0,1C4NJDBB0FD3,2,1,2015,5,0
37,1130,3,1,3110,0,20,0,0,0,36,0,2C4RC1BG8DR6,6,441,2013,5,99
37,1130,3,2,3110,0,20,0,0,0,36,0,2C4RC1BG8DR6,6,441,2013,5,99
37,1198,1,1,4090,0,4,0,0,0,36,0,1FADP3F21EL2,12,37,2014,5,0
39,140,3,1,0,1,62,1,2,1347210,36,1,5PVNE8JT562S,99,883,2006,5,0
39,140,3,2,0,1,62,1,2,1347210,36,1,5PVNE8JT562S,99,883,2006,5,0
39,267,2,1,2090,0,4,0,0,0,36,0,1C3CCCAB1FN7,6,18,2015,6,0
39,267,2,2,2090,0,4,0,0,0,36,0,1C3CCCAB1FN7,6,18,2015,6,0
39,619,2,1,0,1,4,0,0,0,36,0,WAUBGAFB6BN0,32,42,2011,5,0
39,619,2,2,0,1,4,0,0,0,36,0,WAUBGAFB6BN0,32,42,2011,5,0
39,619,6,1,0,1,31,0,0,0,36,0,1FTPW14518FB,12,481,2008,5,0
39,619,6,2,0,1,31,0,0,0,36,0,1FTPW14518FB,12,481,2008,5,0
39,619,6,3,0,1,31,0,0,0,36,0,1FTPW14518FB,12,481,2008,5,0
39,619,6,4,0,1,31,0,0,0,36,0,1FTPW14518FB,12,481,2008,5,0
39,619,6,5,0,1,31,0,0,0,36,0,1FTPW14518FB,12,481,2008,5,0
39,786,1,1,0,0,4,0,0,0,36,0,1HGEJ6521TL0,37,31,1996,5,0
39,786,1,2,0,0,4,0,0,0,36,0,1HGEJ6521TL0,37,31,1996,5,0
39,786,1,3,0,0,4,0,0,0,36,0,1HGEJ6521TL0,37,31,1996,5,0
39,786,1,4,0,0,4,0,0,0,36,0,1HGEJ6521TL0,37,31,1996,5,0
42,10,2,1,5800,1,66,96,3,1678154,36,5,1FUJF0CV75LV,82,881,2005,6,0
42,64,1,1,9380,1,66,1,3,535565,36,6,2HSCNASR6YC0,84,881,2000,5,0
42,256,1,1,6540,0,14,0,0,0,36,0,3G7DA03E14S5,22,401,2004,9,0
42,258,2,1,0,0,80,0,0,0,36,0,JKAZRDK195A0,73,705,2005,6,0
42,315,1,1,0,0,4,0,0,0,36,0,JNKBV61F98M2,58,37,2008,5,99
42,315,1,2,0,0,4,0,0,0,36,0,JNKBV61F98M2,58,37,2008,5,99
42,325,1,1,0,0,99,99,9,999999999,36,99,1E+12,99,999,9999,9,1
42,325,1,2,0,0,99,99,9,999999999,36,99,1E+12,99,999,9999,9,1
42,330,1,1,3472,0,31,0,0,0,36,0,1GCVKRECXEZ3,20,481,2014,9,0
42,330,2,1,3472,0,20,0,0,0,36,0,KNDMB5C13G61,63,441,2016,9,0
42,330,2,2,3472,0,20,0,0,0,36,0,KNDMB5C13G61,63,441,2016,9,0
42,330,2,3,3472,0,20,0,0,0,36,0,KNDMB5C13G61,63,441,2016,9,0
42,330,2,4,3472,0,20,0,0,0,36,0,KNDMB5C13G61,63,441,2016,9,0
42,330,2,5,3472,0,20,0,0,0,36,0,KNDMB5C13G61,63,441,2016,9,0
42,330,2,6,3472,0,20,0,0,0,36,0,KNDMB5C13G61,63,441,2016,9,0
42,330,2,7,3472,0,20,0,0,0,36,0,KNDMB5C13G61,63,441,2016,9,0
42,330,2,8,3472,0,20,0,0,0,36,0,KNDMB5C13G61,63,441,2016,9,0
42,342,1,1,0,0,5,0,0,0,36,0,JTDKN3DUXB02,49,46,2011,9,0
42,342,1,2,0,0,5,0,0,0,36,0,JTDKN3DUXB02,49,46,2011,9,0
42,402,1,1,0,0,4,0,0,0,36,0,JT2VV21E9L01,49,40,1990,5,0
42,402,1,2,0,0,4,0,0,0,36,0,JT2VV21E9L01,49,40,1990,5,0
42,419,2,1,0,1,66,1,3,242020,36,6,1FVXA7CG2ELF,82,881,2014,5,0
42,442,1,1,6540,0,4,0,0,0,36,0,WBAVC735X8KX,34,34,2008,9,0
42,451,1,1,0,0,30,0,0,0,36,0,1N6AD0CW7CC4,35,472,2012,5,2
42,453,1,1,6070,0,5,0,0,0,36,0,JS2YB5A32D61,53,40,2013,9,0
42,517,1,1,0,0,2,0,0,0,36,0,1FAFP40411F1,12,3,2001,5,16
42,517,1,2,0,0,2,0,0,0,36,0,1FAFP40411F1,12,3,2001,5,16
42,572,1,1,0,0,4,0,0,0,36,0,1FAHP2H85DG1,12,17,2013,5,0
42,681,1,1,0,0,80,0,0,0,36,0,1HD1DBL14FY5,72,706,1985,6,0
42,681,1,2,0,0,80,0,0,0,36,0,1HD1DBL14FY5,72,706,1985,6,0
42,703,5,1,0,1,66,1,3,1978655,36,6,4V4NC9TG57N4,51,881,2007,6,0
42,712,3,1,0,1,66,2,3,154097,36,6,1M1AW07Y9EM0,86,881,2014,5,0
42,712,3,2,0,1,66,2,3,154097,36,6,1M1AW07Y9EM0,86,881,2014,5,0
42,753,2,1,0,1,66,1,3,273347,36,6,1FUJAHAV31LH,82,883,2001,5,0
42,801,1,1,3472,1,4,0,0,0,36,0,1N4AL11D85C2,35,47,2005,5,99
42,801,1,2,3472,1,4,0,0,0,36,0,1N4AL11D85C2,35,47,2005,5,99
42,801,1,3,3472,1,4,0,0,0,36,0,1N4AL11D85C2,35,47,2005,5,99
42,801,1,4,3472,1,4,0,0,0,36,0,1N4AL11D85C2,35,47,2005,5,99
42,801,1,5,3472,1,4,0,0,0,36,0,1N4AL11D85C2,35,47,2005,5,99
42,870,1,1,0,1,4,0,0,0,36,0,1G2ZA5E08A41,22,22,2010,9,0
42,870,2,1,0,1,66,1,3,331423,36,6,4V4NC9EHXEN1,51,881,2014,9,0
42,908,1,1,4340,0,20,0,0,0,36,0,5FNRL5H65GB0,37,441,2016,6,0
42,908,1,2,4340,0,20,0,0,0,36,0,5FNRL5H65GB0,37,441,2016,6,0
42,912,5,1,0,1,4,0,0,0,36,0,5NPEU46C26H1,55,33,2006,5,0
42,912,5,2,0,1,4,0,0,0,36,0,5NPEU46C26H1,55,33,2006,5,0
42,912,9,1,0,1,20,0,0,0,36,0,2C8GP64LX3R2,6,441,2003,6,0
42,912,9,2,0,1,20,0,0,0,36,0,2C8GP64LX3R2,6,441,2003,6,0
42,912,19,1,0,1,4,0,0,0,36,0,WBAXA5C51ED0,34,35,2014,9,0
42,912,25,1,0,1,4,0,0,0,36,0,55SWF4KB1GU1,42,42,2016,6,0
42,912,25,2,0,1,4,0,0,0,36,0,55SWF4KB1GU1,42,42,2016,6,0
42,912,33,1,0,1,15,0,0,0,36,0,1C4RDJAG9DC5,7,422,2013,5,0
42,912,33,2,0,1,15,0,0,0,36,0,1C4RDJAG9DC5,7,422,2013,5,0
42,912,35,1,0,1,15,0,0,0,36,0,1C4RJFBG2FC6,2,422,2015,5,0
42,912,35,2,0,1,15,0,0,0,36,0,1C4RJFBG2FC6,2,422,2015,5,0
42,912,35,3,0,1,15,0,0,0,36,0,1C4RJFBG2FC6,2,422,2015,5,0
42,912,35,4,0,1,15,0,0,0,36,0,1C4RJFBG2FC6,2,422,2015,5,0
42,912,46,1,0,1,31,0,0,0,36,0,1C6RR7LT6FS5,7,482,2015,5,0
42,912,46,2,0,1,31,0,0,0,36,0,1C6RR7LT6FS5,7,482,2015,5,0
42,912,46,3,0,1,31,0,0,0,36,0,1C6RR7LT6FS5,7,482,2015,5,0
42,912,46,4,0,1,31,0,0,0,36,0,1C6RR7LT6FS5,7,482,2015,5,0
42,912,49,1,0,1,5,0,0,0,36,0,1FADP5AU4DL5,12,27,2013,9,0
42,912,54,1,0,1,14,0,0,0,36,0,1C4NJRFB7GD5,2,407,2016,5,0
42,912,63,1,0,1,4,0,0,0,36,0,JTDBU4EE6AJ0,49,32,2010,5,0
42,999,1,1,0,1,66,1,3,507644,36,6,1FUBGED50FLG,82,881,2015,6,0
42,1027,2,1,0,1,66,3,3,819756,36,6,1XKZDP0X2HJ1,85,881,2017,6,0
44,22,1,1,194,0,15,0,0,0,36,0,JN8AZ2NC5D93,58,421,2013,5,0
44,22,1,2,194,0,15,0,0,0,36,0,JN8AZ2NC5D93,58,421,2013,5,0
44,22,1,3,194,0,15,0,0,0,36,0,JN8AZ2NC5D93,58,421,2013,5,0
45,87,2,1,0,0,4,0,0,0,36,0,5NPEC4AC8CH3,55,33,2012,9,0
45,87,2,2,0,0,4,0,0,0,36,0,5NPEC4AC8CH3,55,33,2012,9,0
45,320,1,1,0,0,81,0,0,0,36,0,1E+12,98,709,2015,5,0
45,435,2,1,0,0,20,0,0,0,36,0,2B4GP44392R7,7,442,2002,5,0
45,435,2,2,0,0,20,0,0,0,36,0,2B4GP44392R7,7,442,2002,5,0
45,435,2,3,0,0,20,0,0,0,36,0,2B4GP44392R7,7,442,2002,5,0
46,19,1,1,0,0,14,0,0,0,36,0,5J6YH28563L0,37,403,2003,5,0
46,19,1,2,0,0,14,0,0,0,36,0,5J6YH28563L0,37,403,2003,5,0
47,509,2,1,0,1,4,0,0,0,36,0,1C3CCCAB8FN7,6,18,2015,5,0
47,509,2,2,0,1,4,0,0,0,36,0,1C3CCCAB8FN7,6,18,2015,5,0
47,733,1,1,0,0,80,0,0,0,36,0,JH2SC26082M2,37,706,2002,5,0
47,836,2,1,0,0,14,0,0,0,36,0,1J4GW58N52C1,2,404,2002,5,0
48,1373,1,1,0,1,21,0,0,0,36,0,1GCGG29C8911,20,461,2009,9,0
48,1373,1,2,0,1,21,0,0,0,36,0,1GCGG29C8911,20,461,2009,9,0
48,1543,2,1,0,1,4,0,0,0,36,0,1G1PA5SG4E72,20,25,2014,5,0
48,1543,2,2,0,1,4,0,0,0,36,0,1G1PA5SG4E72,20,25,2014,5,0
48,1543,2,3,0,1,4,0,0,0,36,0,1G1PA5SG4E72,20,25,2014,5,0
48,2518,1,1,330,0,80,0,0,0,36,0,1HD4LE215DC4,72,706,2013,5,0
50,2,1,1,106,0,14,0,0,0,36,0,2T3BFREVXEW2,49,402,2014,5,99
50,13,1,1,370,0,14,0,0,0,36,0,5J6RE4H37AL0,37,402,2010,5,0
50,13,1,2,370,0,14,0,0,0,36,0,5J6RE4H37AL0,37,402,2010,5,0
50,13,1,3,370,0,14,0,0,0,36,0,5J6RE4H37AL0,37,402,2010,5,0
50,13,1,4,370,0,14,0,0,0,36,0,5J6RE4H37AL0,37,402,2010,5,0
51,183,1,1,40,0,14,0,0,0,36,0,2HKRM4H57CH6,37,402,2012,5,0
51,298,2,1,0,0,4,0,0,0,36,0,4T1BF1FK9GU1,49,40,2016,5,0
51,699,1,1,0,0,5,0,0,0,36,0,KMHD35LH8GU3,55,35,2016,5,0
53,134,2,1,0,0,31,0,0,0,36,0,1D7HG48N34S5,7,472,2004,6,0
54,60,1,1,0,0,4,0,0,0,36,0,G45439732914,55,33,2006,9,0
54,60,1,2,0,0,4,0,0,0,36,0,G45439732914,55,33,2006,9,0
54,169,1,1,2322,1,66,1,3,1043917,36,6,1NKAD39X1FJ4,85,881,2015,6,0
